speed,acceleration,steering_angle
2.678252,0.6058229,-0.0061522224
19.572266,0.54102844,0.16776587
22.935596,-0.060132004,-0.3125825
20.419214,0.52942973,0.1541183
18.455956,0.33514625,-0.0034383335
21.282406,0.54493755,0.20071706
20.410728,0.53304505,0.15723383
22.771105,-0.114837445,-0.31873918
22.749708,-0.095243044,-0.25198036
2.761853,0.5919959,-0.0536295
22.923998,-0.0553791,-0.31288975
22.875027,-0.035909273,-0.29095763
7.770373,0.58856326,0.0737003
22.588417,0.21115719,-0.06917585
22.889858,-0.016316226,-0.26440346
19.703466,0.509476,0.14906572
9.586654,0.58799636,0.09741264
20.75053,0.3267106,0.009427955
22.681288,0.14207238,-0.111350246
22.86282,-0.040705524,-0.31448013
4.0637126,0.5652634,0.007042279
3.4371507,0.57934177,-0.0009538628
18.71611,0.53262895,0.173273
10.103744,0.60049707,0.10647481
3.357066,0.6079112,-0.028501729
9.80687,0.60184574,0.1027449
21.925886,0.30413514,-0.005740235
22.849964,-0.095266916,-0.37613988
22.773018,0.08236512,-0.15650918
22.940329,-0.11543278,-0.20956166
15.948064,0.5674529,0.16942813
9.049538,0.56796986,-0.0969393
15.366979,0.5506151,0.15896796
22.648533,0.049799033,-0.3495887
3.2217891,0.58320564,-0.00025714413
21.727953,0.27025193,-0.055888902
8.569521,0.52851385,-0.07351131
20.066399,0.39764765,0.06926345
22.984137,-0.17024818,-0.026676605
9.197239,0.5683044,-0.09620211
13.232684,0.5760576,0.13827217
22.28017,0.44101945,0.09912654
15.283201,0.61051184,0.17899089
11.694756,0.62020916,0.14259765
22.515997,0.18138549,-0.1193781
22.387909,0.33276767,0.017135253
22.958822,-0.10709167,-0.1204812
20.88996,0.3629389,0.27005103
9.792928,0.60754985,0.10716163
22.45658,0.29529822,-0.012489328
18.498905,0.41463968,0.050175745
21.23166,0.3134354,-0.08932958
9.076824,0.48244148,0.023504367
15.166906,0.5774469,0.16463034
12.543689,0.5804241,0.13229826
22.808428,0.121634826,-0.2345617
13.597898,0.59909827,0.1525027
9.288489,0.58303934,0.092738055
4.2639194,0.5912637,-0.02995778
21.846342,0.32283777,0.052533407
21.936289,0.35543838,0.03672402
22.547867,0.2832869,-0.021092245
12.291837,0.61664695,0.15207031
11.645075,0.5695224,0.11581964
22.798737,0.060975708,-0.18579514
20.59993,0.32315448,-0.43515706
6.1759686,0.5411017,0.0383942
22.9104,-0.1492227,-0.3362769
8.763343,0.49264434,0.04901426
5.13804,0.5850936,-0.030972132
18.831215,0.477813,0.42865214
21.772823,0.34959298,0.054878462
22.901222,-0.008167869,-0.2385133
22.409822,0.34414217,0.0198374
22.753618,0.18549022,-0.12682153
22.687784,0.1774927,-0.09351189
22.65488,0.21785416,-0.06910706
22.786448,0.117021225,-0.15769483
21.877346,0.10408165,-0.18136527
7.044164,0.5592692,0.055740256
19.581154,0.43910855,0.099647425
22.945284,-0.12419767,-0.18167694
17.10441,0.51637614,0.15493958
20.584345,0.4943806,0.1367962
22.723845,0.121519454,-0.23957594
22.5206,0.18454362,-0.09148229
22.795553,-0.038128473,-0.3471731
8.175917,0.5799458,-0.0943997
6.76407,0.5777595,0.056460965
7.9524007,0.57470924,0.071000926
22.736027,-0.05600775,-0.40512055
2.1423357,0.60128254,-0.012572596
13.650262,0.562216,0.1400847
14.10974,0.5426217,-0.08150426
22.738073,0.08331918,-0.16298313
13.886457,0.5582444,0.14048675
22.786207,0.089376226,-0.16455372
19.480276,0.5277171,0.16120675
18.74852,0.45499432,0.11399906
21.303333,0.31960937,12.952645
22.570904,0.1653344,-0.11771498
19.181778,0.42684674,0.3327274
20.440287,0.43587732,0.38760853
22.27063,-0.08024616,-0.35066062
2.4872415,0.60062575,-0.0011994041
6.9174066,0.57055336,-0.04516266
6.1365714,0.5769632,0.049454022
22.631275,0.2620884,-0.040701758
5.1218495,0.59653455,-0.051827263
22.474758,0.21173565,-0.09926451
10.86964,0.6058362,-0.1323161
22.503597,0.2853249,-0.02379022
20.869272,0.54097706,0.17287171
7.7770686,0.56404084,-0.06362004
19.109783,0.4449822,0.106460385
3.6096437,0.5869325,-0.011421809
8.101555,0.5489482,-0.044819813
18.66008,0.46192923,-0.1917307
22.93554,-0.049969412,-0.2916739
2.6772592,0.5936034,0.0022411845
16.786543,0.5859142,0.18706565
20.704483,0.37704268,0.25261074
13.829817,0.58923846,0.15247543
18.525776,0.5109243,0.43447006
22.439322,0.26227558,-0.032431018
22.925287,-0.10456479,-0.36017334
4.517794,0.6052262,0.025277516
22.860262,0.052037306,-0.23020579
22.765453,0.17646526,-0.11069355
22.739357,0.10432162,-0.2177353
3.4723709,0.5920728,-0.008302698
7.8788915,0.49815556,-0.020011524
22.059113,0.237427,-0.081662156
22.764582,0.14227614,-0.11684752
19.346367,0.44352594,0.10680514
22.719585,0.05551433,-0.17852624
22.65242,0.11966058,-0.15556659
22.775057,0.032492362,15.459551
22.928047,-0.29399252,-0.20316876
2.5643651,0.5958054,0.003121873
6.469479,0.5530997,-0.018560687
22.662716,0.11318038,-0.23272927
12.431947,0.5945077,0.13322131
22.533281,0.18516497,-0.10432867
22.802107,-0.1050855,-0.3581751
22.883385,0.0040474623,-0.24263199
22.057306,0.15081252,-0.46129763
22.465273,0.19362007,-0.17431058
2.7767656,0.60307425,-0.0023183324
18.241755,0.54258525,0.17845686
14.211796,0.581832,0.15232368
22.059608,0.4507577,0.11328923
2.1726015,0.57304376,-0.04362194
22.479807,0.18505563,-0.1234828
5.8040175,0.5989111,0.04898422
10.825205,0.5847297,0.110333584
22.402857,0.120790124,-0.3401236
11.1143465,0.6246397,0.1363733
18.012772,0.25902727,0.07293748
21.861017,-0.34842855,17.04736
4.784037,0.5490137,0.023633977
22.574686,0.2145426,-0.06661279
5.5716376,0.5910448,0.04656746
22.787827,0.07680722,-0.15271439
16.465322,0.5757062,0.17824854
19.126835,0.4990912,0.6770779
12.66206,0.6087058,0.14331621
22.084766,0.17111643,-0.37899417
5.6508317,0.55283767,8.1201644e-05
22.734713,0.09370382,-0.16439565
22.436499,0.29373148,-0.013476351
22.162748,0.17383213,-0.3548141
21.740137,0.15652668,-0.15170099
2.1276138,0.5944798,-0.027495602
9.340295,0.5418869,-0.0659912
22.533916,0.3264593,0.013982972
22.731415,0.23428449,-0.057231974
10.684326,0.61675066,0.118997045
18.074125,0.4996736,2.1148515
22.623865,0.12115852,-0.16899438
22.52875,0.30390048,-0.010542313
22.844723,0.046947815,-0.23599769
19.078875,0.3607726,0.002459397
22.363888,0.31361437,0.0050830743
8.937728,0.5701485,-0.09967566
11.255305,0.55169225,0.1055968
21.874401,0.2588493,-0.13816126
22.424738,0.304996,-0.004977266
10.598277,0.5527376,0.096579455
7.540504,0.57069546,0.06355824
18.806171,0.5327522,0.16705856
22.74546,0.04390634,-0.20642735
22.469637,0.26090398,-0.033034485
7.0991616,0.57874393,0.06115224
22.75416,0.22586595,-0.08478261
21.334742,0.3395835,0.024366101
19.115406,0.4653454,0.24431214
22.08273,-0.020072555,-0.33158416
22.56632,0.15868363,-0.10728676
22.836952,0.076243676,-0.2232355
5.565435,0.5839393,-0.043563556
10.079792,0.6219795,0.12605634
13.55366,0.5668247,0.14042857
21.673517,0.15662993,-0.3041585
22.365093,0.074829526,-0.4158311
8.916602,0.5842491,0.08772787
22.895563,-0.017009428,-0.2757913
12.190506,0.54985684,0.11674125
21.975965,0.20218936,-0.2075546
22.921701,-0.15133762,-0.28560615
21.109318,0.53279126,0.20832019
22.70056,0.08271793,-0.17947449
16.864126,0.5642909,0.18053015
19.016018,0.35888726,0.015110632
22.734793,0.090364486,-0.14464928
22.003263,0.12985767,-0.42436016
22.583956,0.109559715,-0.27835095
22.48073,0.1382872,-0.17199744
22.749481,0.04074589,-0.29546678
22.70861,0.15824573,-0.10489575
18.706593,0.5285868,0.16170564
12.656252,0.56456286,0.12578276
6.9389586,0.6136143,0.07081526
20.000624,0.3169232,7.322188
5.2385125,0.5530645,-0.0027840831
7.341171,0.54851896,-0.033046763
22.767576,0.16004138,-0.20456661
13.115782,0.5376968,0.12011135
8.607806,0.5537843,0.071705215
20.123043,0.33162528,-0.38324392
18.9722,0.4835507,0.22768228
4.890363,0.5619825,0.0019803247
22.41921,-0.05228088,-0.3256917
22.255049,0.2576781,-0.14037617
7.7606587,0.584407,0.073380016
22.584984,0.04027658,-0.40218723
5.728205,0.6036399,0.04530822
6.4302,0.57795876,-0.05898596
8.981304,0.58560896,0.08920681
5.2766232,0.57448435,-0.015951285
22.695429,0.13079152,-0.118294574
21.72566,0.25938618,-0.13838793
15.445012,0.56896305,0.1639253
19.99018,0.38667783,0.050730187
8.708179,0.5984073,0.088825844
22.588491,0.12799527,-0.17695089
21.603271,0.27817145,-0.023387829
22.412718,0.11823976,-0.3379097
7.364639,0.561555,-0.045063417
20.827013,0.34702322,0.020629188
22.373268,0.15165515,-0.30912584
3.9364583,0.5857151,0.008762112
20.792711,0.48823595,0.13213773
11.133742,0.60886174,0.13184074
9.035954,0.5963792,-0.12772624
22.449173,0.30964178,0.00058915245
22.649557,-0.049002714,-0.4353946
22.73279,0.106721,-0.13341652
22.281769,0.17519048,-0.13074307
22.075802,0.4668682,0.118360735
18.015581,0.6070362,0.20838319
22.705599,0.16134532,-0.16111793
22.975079,-0.1708956,-0.05145962
5.8654284,0.56107104,-0.022342274
9.033852,0.5843783,-0.1262543
21.347427,0.35650527,0.07534995
22.134212,0.34707868,0.028169682
22.639656,0.22123136,-0.16371717
8.217878,0.5394069,-0.05405463
22.286194,0.09771703,-0.42132837
3.6777828,0.57465094,0.0100992825
22.850866,0.005568409,-0.24239548
22.44009,0.33612135,0.012691369
12.726466,0.54442483,0.12130251
22.882467,0.00027097136,-0.22051908
22.685675,0.27037355,-0.027671346
19.367426,0.45447057,7.971706
22.578415,0.20287694,-0.07297719
18.388058,0.4425749,0.09020998
18.066626,0.5396954,0.91477644
7.1872725,0.57372624,0.060133446
20.345148,0.5007837,0.14145921
22.45226,0.25751296,-0.033913027
19.42129,0.43323305,0.28783914
18.82522,0.49323696,0.19974305
22.831112,-0.072069,-0.35846847
19.678938,0.4218469,9.21727
22.934376,-0.059706666,-0.31694317
22.930801,-0.10508383,-0.26670545
19.07242,0.47409293,0.12873873
22.849676,-0.06517408,-0.34294558
22.438677,0.30785635,-0.002246777
22.888704,-0.044635065,-0.2930904
5.010196,0.60157704,-0.0632532
21.65299,0.51118064,0.15767376
7.6243415,0.58847183,-0.09819294
4.749725,0.55411285,0.025853982
22.848324,-0.014009825,-0.28433383
4.7792125,0.56268704,0.0053297183
3.8115814,0.5868802,0.015946677
4.0595775,0.5692391,0.0076261363
8.601671,0.6139862,0.09298038
22.926306,-0.027920222,-0.2575376
21.636372,0.24032761,-0.23078181
8.620796,0.48061103,-0.0014489986
2.3254201,0.59480786,-0.013725797
20.790758,0.5055525,0.14020935
3.7526233,0.57114834,0.008038064
22.60944,0.16040237,-0.09708453
3.290033,0.5895931,-0.039164823
5.096149,0.5745272,-0.02253447
16.264643,0.5193104,0.13817964
22.074512,0.0057462095,-0.43578547
4.184707,0.5776959,-0.011331597
19.016848,0.43342063,0.16055024
22.907488,-0.0069697113,-0.26495308
22.757809,0.19906949,-0.11696646
8.51947,0.50530857,-0.0072645047
22.664494,0.06431309,-0.25245386
9.302465,0.5687662,0.085927926
6.300424,0.6080983,0.05398156
9.984225,0.5882965,0.10195219
19.031382,0.32022837,-0.03946231
21.71567,0.16368298,-0.49903244
21.634323,0.49979198,0.14496712
21.568907,0.3609319,0.037564356
4.0128064,0.57792723,0.019459894
19.018415,0.42812565,-0.19003983
22.925163,-0.09772021,-0.3111658
22.42624,0.2958665,-0.007569323
22.376741,0.22085254,-0.15283616
22.784668,0.16354401,-0.16804631
4.3634887,0.5570127,0.009391537
22.94368,-0.056426205,-0.24557342
22.93759,-0.09432382,-0.24983938
22.937502,-0.06248892,-0.317847
5.659549,0.6006421,-0.08709652
21.262493,0.2187262,-0.43698078
22.104757,0.25765678,-0.09504614
5.495087,0.5741191,-0.017731527
4.351333,0.58157045,0.02514871
